PostID,Time,TweetUrl,Content,UserName,Review,RetweetNum,LikeNum,LookNum,UserID,UserUrl,Location,,relevant?
1.72E+18,10/26/2023,https://twitter.com/CNN/status/1717562700551594125,"Arrest warrant for multiple counts of murder issued for the suspect in Maine shootings that killed 18 people and injured 13 others, according to police https://cnn.it/3SdyctG",CNN,259,95,235,286K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/26/2023,https://twitter.com/CNN/status/1717559664538235348,New York Democratic Rep. Jamaal Bowman pleads guilty to a misdemeanor charge for falsely triggering a fire alarm in a House office building last month https://cnn.it/3Sx1eoz,CNN,277,110,472,490K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/26/2023,https://twitter.com/CNN/status/1717521075829948567,"The US economy grew by a staggering 4.9% in the third quarter, far outpacing expectations, despite interest rates at their highest level in 22 years. https://cnn.it/3sbZZjy",CNN,331,217,571,461K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/26/2023,https://twitter.com/CNN/status/1717514151684104342,Israel conducts a limited tank raid in northern Gaza as Prime Minister Benjamin Netanyahu warns a ground incursion will take place. https://cnn.it/3MhNpq5,CNN,324,59,206,279K,759251,https://twitter.com/CNN,,,TRUE
1.72E+18,10/26/2023,https://twitter.com/CNN/status/1717507624881492037,"“What we've seen is managing this does not work.” On this episode of Tug of War, @Hadas_Gold explains some of the history that fueled this current conflict between Israel and Hamas.",CNN,167,40,107,272K,759251,https://twitter.com/CNN,,,TRUE
1.72E+18,10/26/2023,https://twitter.com/CNN/status/1717485312480342251,A manhunt continues in Maine as details emerge on a person of interest in deadly shootings at a bar and a bowling alley. Follow live updates. https://cnn.it/499Xv5T,CNN,220,117,250,388K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/26/2023,https://twitter.com/CNN/status/1717421061728309372,CNN meteorologist Derek Van Dam flies to Southern California to learn more about regenerative agriculture and why the future of farming might come from the past.,CNN,171,97,230,323K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/26/2023,https://twitter.com/CNN/status/1717375768068567457,"Many tech companies now have a return-to-office mandate for employees. However, software company Autodesk is taking a different approach with their work from home policy. https://cnn.it/3FwmRNP",CNN,130,76,202,380K,759251,https://twitter.com/CNN,,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726699504273940681,Supreme Court rejects ex-cop Chauvin appeal for a new trial in George Floyd murder,FoxNews,167,53,145,130K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726696228887408885,"Video shows US Coast Guard's daring rescue of couple, dog after Florida boat takes on water",FoxNews,58,19,84,59K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726693337745223934,Taylor Swift's boyfriend Travis Kelce finally reveals how they met: 'She'll probably hate me for saying this',FoxNews,108,18,118,368K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726690023871787258,WATCH LIVE: White House receives White House Christmas tree from North Carolina farm,FoxNews,65,12,43,56K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726689092446884094,Iowa Board of Regents approves recommendations to scale back DEI initiatives at state universities,FoxNews,62,26,156,60K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726686381974409494,Judges signal they may loosen Trump gag order in federal election interference case,FoxNews,100,37,244,68K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726683850061828259,US Republicans praise new 'anarcho-capitalist' Argentine President Javier Milei,FoxNews,90,30,336,65K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726681140012994842,Kamala Harris reacts to rough Biden polls: 'We're going to have to earn our re-elect',FoxNews,449,47,154,105K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726677747332702503,Taylor Swift gets emotional on stage performing song 'Bigger Than the Whole Sky' after fan's death,FoxNews,33,16,63,56K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726674826557784143,"Biden cracks age joke on 81st birthday, then confuses Taylor Swift, Beyonce",FoxNews,183,39,155,73K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726672062352146859,WATCH LIVE: White House Press Secretary Karine Jean-Pierre holds briefing,FoxNews,99,21,45,56K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726669392119763089,How Google’s data can make you a suspect in a crime you didn’t commit,FoxNews,51,34,59,61K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.72E+18,10/26/2023,https://twitter.com/CNN/status/1717349216664666384,"At least 16 people have been killed and dozens injured in Lewiston, Maine, law enforcement sources say. Authorities say a suspect is still at large. https://cnn.it/3tKk7tz",CNN,517,1.4K,1.2K,2M,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/26/2023,https://twitter.com/CNN/status/1717337272771559538,"Police are responding to multiple active shooter events around Lewiston, Maine, the state's second-largest city. https://cnn.it/45NRBon",CNN,174,247,422,509K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/26/2023,https://twitter.com/CNN/status/1717332710157328490,"JUST IN: Ford and the United Auto Workers union have reached a tentative labor deal, a source close to the matter says. It's an important first step in ending the union’s unprecedented strike against three major US automakers. https://cnn.it/3sfJva6",CNN,116,116,400,306K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717316676025291067,"Republican Rep. Mike Johnson of Louisiana, a conservative lawmaker with a relatively low profile on the national stage, was elected House speaker on Wednesday after weeks of GOP infighting. https://cnn.it/3FtsRae",CNN,273,100,312,336K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717300806553084225,"KFILE: GOP House speaker Mike Johnson once wrote in support of the criminalization of gay sex, calling it a ""dangerous lifestyle"" https://cnn.it/3SaQFXN",CNN,382,160,385,418K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717293970533814317,"US and Russia fail to pass resolutions at UN, as aid workers warn that Gaza operations are at a breaking point https://cnn.it/3s79DnG",CNN,160,72,148,241K,759251,https://twitter.com/CNN,,,TRUE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717288607335997656,Democratic Rep. Jamaal Bowman has been charged with triggering a fire alarm at the US Capitol complex when there was not an emergency https://cnn.it/3Qa6Sde,CNN,387,143,715,581K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717273032287297838,"Prosecutors have discussed plea deals with at least six more Trump co-defendants in the Georgia election subversion case, sources say https://cnn.it/473KdWP",CNN,174,111,365,311K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717256409891340358,The Republican-led House elected Rep. Mike Johnson as the new House speaker – a major leadership change that comes three weeks after the historic ouster of Kevin McCarthy. https://cnn.it/3Mfu4Ws,CNN,244,100,255,323K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717254800239124900,"Former President Donald Trump has been fined $10,000 by a New York judge after appearing to reference a court clerk, in violation of a gag order https://cnn.it/3FxZ1S4",CNN,206,105,494,268K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717250086911017382,Donald Trump is taking the stand in his civil trial to answer questions from the judge under oath about his comments outside the courtroom https://cnn.it/3Sfu24K,CNN,129,74,263,285K,759251,https://twitter.com/CNN,,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726666771006930994,Traveling nurse practitioner goes missing on hiking trail in Northern California,FoxNews,61,29,56,61K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726664102964039980,Brigitte Nielsen's grown sons told her she was too old to become a mom again at 55: 'No such thing',FoxNews,52,16,59,57K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726660878395666503,"Progressive Western women converting to Islam, sharing reasons on social media since 10/7 Hamas attack",FoxNews,831,263,625,275K,1367531,https://twitter.com/FoxNews,U.S.A.,,TRUE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726658228539228456,Cardi B calls out Dem Mayor Eric Adams over budget cuts in New York City: 'Drowning in rats',FoxNews,95,87,417,80K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726654991073460519,BREAKING: Supreme Court rejects ex-cop Derek Chauvin's appeal for a new trial in George Floyd murder,FoxNews,260,91,276,453K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726653077216809341,Chinese robot combines wheels and legs to conquer any terrain,FoxNews,48,13,55,53K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726649823347019951,LeAnn Rimes compares Britney Spears' story to her own 'soul-sucking' experience in music industry,FoxNews,42,21,81,54K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.73E+18,11/20/2023,https://twitter.com/FoxNews/status/1726647049918070823,Former Chicago Mayor Rahm Emanuel's home tagged with 'Nazi' graffiti,FoxNews,110,51,115,68K,1367531,https://twitter.com/FoxNews,U.S.A.,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717239589507674370,"JUST IN: Mike Johnson, a key figure in failed efforts to overturn the 2020 election, secures speaker's gavel after weeks of GOP infighting left House in chaos",CNN,241,149,261,381K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717227268441862479,Rep. Mike Johnson becomes the GOP's latest nominee to take his bid for speakership to the House floor for a vote. Follow live updates.,CNN,236,57,248,422K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717220101471052090,"JUST IN: A judge has reinstated all charges, including murder, against the Philadelphia officer who fatally shot Eddie Irizarry during a traffic stop in August https://cnn.it/40cdZq3",CNN,155,89,450,295K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717199965854867731,FTX founder Sam Bankman-Fried plans to take the stand in his federal fraud trial nearly a year after the collapse of his crypto empirehttps://cnn.it/40bTBoZ,CNN,132,54,128,207K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717194354719179096,“Their pain is palpable... it’s difficult to speak to them and not think about yourself in their situation.” CNN’s @KaitlanCollins speaks to family members of Hamas’ hostages who are holding out hope for more releases.,CNN,253,49,204,250K,759251,https://twitter.com/CNN,,,TRUE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717058729563103661,This island near New York City aims to be zero waste,CNN,301,141,405,298K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1717020934249296061,"In a first-of-its-kind performance at New York's Central Park, artists lit up the night sky with 1,000 choreographed drones.",CNN,270,232,809,452K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1716999323987202324,JUST IN: US House Republicans have selected Rep. Mike Johnson as their next speaker nominee. He's the fourth so far in what's proven to be an uphill climb. https://cnn.it/3Sftxrc,CNN,300,191,362,1.2M,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/25/2023,https://twitter.com/CNN/status/1716983223853404332,These teachers are giving a firsthand account of the scale of the learning loss they are seeing in classrooms,CNN,223,196,513,434K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/24/2023,https://twitter.com/CNN/status/1716949378207019444,"Joseph Emerson, the off-duty pilot accused of trying to shut down the engines of an Alaska Airlines plane during a flight on Sunday, has pleaded not guilty to all charges in the Oregon case. https://cnn.it/471eBRz",CNN,184,104,198,277K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/24/2023,https://twitter.com/CNN/status/1716929232532832643,"GOP Rep. Tom Emmer has dropped out of speaker race – a move that comes just hours after he won his party’s nomination, the latest sign that Republicans are no closer to electing a new speaker. https://cnn.it/490NJmN",CNN,318,198,389,373K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/24/2023,https://twitter.com/CNN/status/1716917378561552781,"JUST IN: Rep. Tom Emmer has dropped out of the House speaker race, sources say, hours after Republicans chose him as the nominee https://cnn.it/3QvJ7Oj",CNN,315,237,399,441K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/24/2023,https://twitter.com/CNN/status/1716885429243224463,What might the current House GOP speakership drama mean to voters as 2024 approaches? https://cnn.it/3ScMLh7,CNN,364,151,280,1.8M,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/24/2023,https://twitter.com/CNN/status/1716853367178244336,"House Republicans pick Rep. Tom Emmer to be speaker nominee after rounds of secret balloting, though he still faces an uphill climb to win the gavel. Follow live updates.",CNN,237,112,179,277K,759251,https://twitter.com/CNN,,,FALSE
1.72E+18,10/24/2023,https://twitter.com/CNN/status/1716837955921129808,"Finding clean water is becoming an all-consuming task for Gazans, as Israel's siege on the enclave means fuel needed for water systems is running out https://cnn.it/3s1iRSv",CNN,605,117,217,266K,759251,https://twitter.com/CNN,,,TRUE
1.72E+18,10/24/2023,https://twitter.com/CNN/status/1716828848782975433,"Autoworkers union announces surprise targeted strike at GM's biggest plant, with 5,000 members walking off the job there to join picket lines. https://cnn.it/3s5YvY9",CNN,171,65,187,249K,759251,https://twitter.com/CNN,,,FALSE
